dlga_member_chat:sacrificed_messenger_1|Ano, {sire/madam}?
dlga_sacrificed_messenger_1:sacrificed_messenger_2|Dones tenhle dopis do města {s1} a předej jej osobě jménem {s2}.
dlga_sacrificed_messenger_1:close_window|Nic. Vůbec nic.
dlga_sacrificed_messenger_2:sacrificed_messenger_3|Ano, {sire/madam}. Můžete mi věřit, nezklamu vás.
dlga_sacrificed_messenger_3:close_window|Dobře. Tvou službu ti nezapomenu. Až se vrátíš, náležitě tě odměním.
dlga_sacrificed_messenger_3:sacrificed_messenger_cancel|Neee! Nemůžu to udělat! Nemůžu tě poslat na jistou smrt!
dlga_sacrificed_messenger_cancel:sacrificed_messenger_cancel_2|Co tím myslíte, {sire/madam}?
dlga_sacrificed_messenger_cancel_2:sacrificed_messenger_cancel_3|Ve městě na tebe číhá past. {s3} mi nařídil, abych obětoval jednoho ze svých nejlepších válečníků a zmátl tak nepřítele, ale prostě to bude muset udělat jinak.
dlga_sacrificed_messenger_cancel_3:close_window|Děkuji ti, {pane/paní}. Šel bych s tebou klidně až k branám pekla. Ale tohle by nebyla hezká smrt.
dlga_start:close_window.36|Nemějte obavy, {sire/madam}, už jedu.
dlga_start:follow_spy_talk|Dobrý den, {sire/madam}. Dnes je tak krásně, viďte? Pokud dovolíte, budu zase pokračovat v cestě.
dlga_follow_spy_talk:follow_spy_talk_2|Ve jménu {s1}, jsi zatčen!
dlga_follow_spy_talk_2:close_window|Živého mě nedostaneš!
dlga_follow_spy_talk:close_window|Vůbec si mě nevšímej. Jen projíždím.
dlga_start:spy_partners_talk|Zdravím.
dlga_spy_partners_talk:spy_partners_talk_2|Ve jménu {s1}! Jsi zatčen!
dlga_spy_partners_talk_2:close_window|Nejdřív s námi budeš muset bojovat!
dlga_spy_partners_talk:close_window|Vůbec si mě nevšímej. Jen projíždím.
dlga_start:runaway_serf_intro_1|Dobrý den, {sire/madam}.
dlga_runaway_serf_intro_1:runaway_serf_intro_2|Poslal mě váš {s4}, od kterého utíkáte. Pokud se teď vrátíte, nebude vás nijak trestat.
dlga_runaway_serf_intro_2:runaway_serf_intro_3|{Sire/Madam}, náš život ve vesnici {s1} byl nesnesitelný. Celý den jsme pracovali a i přesto jsme uléhali do postele o hladu. Míříme do obce {s6}. Chceme začít nový život tam, kde s námi budou jednat jako s lidmi. 
dlga_runaway_serf_intro_3:runaway_serf_go_back|Útěkem od svého závazku jste porušili zákon. Okamžitě se vrátíte do obce {s1}!
dlga_runaway_serf_intro_3:runaway_serf_let_go|No, možná máte pravdu. Tak dobře. Kdyby se někdo ptal, neviděl jsem vás.
dlga_runaway_serf_go_back:close_window|Tak dobře, {sire/madam}. Jak si přejete. Vydáme se zpátky do místa jménem {s5}.
dlga_runaway_serf_let_go:close_window|Bůh vám žehnej, {sire/madam}. Na vaši pomoc nezapomeneme.
dlga_start:runaway_serf_reconsider|Dobrý den, {sire/madam}. Nemějte obavy. Pokud se někdo zeptá, neviděli jsme vás.
dlga_runaway_serf_reconsider:runaway_serf_go_back|Změnil jsem názor. Musíte se vrátit do vesnice!
dlga_runaway_serf_reconsider:runaway_serf_let_go|Dobře. Tak rychle jděte, než změním názor.
dlga_start:runaway_serf_talk_caught|Dobrý den, {sire/madam}. Vraceli jsme se domů, což je pro nás {s5}, ale nějak jsme zabloudili.
dlga_runaway_serf_talk_caught:runaway_serf_go_back|Nezkoušejte mou trpělivost. Okamžitě jděte zpátky!
dlga_runaway_serf_talk_caught:runaway_serf_let_go|No, jestli chcete jít, tak si tedy jděte.
dlga_start:runaway_serf_talk_again_return|Vracíme se zpátky na místo jménem {s5}, {sire/madam}.
dlga_runaway_serf_talk_again_return:runaway_serf_talk_again_return_2|Pospěšte si. Čím dříve se vrátíte, tím lépe.
dlga_runaway_serf_talk_again_return:runaway_serf_talk_again_return_2.1|Dobře. Jen pokračujte.
dlga_runaway_serf_talk_again_return_2:close_window|Ano, {sire/madam}. Jak si přejete.
dlga_start:troublesome_bandits_intro_1|Dneska máš smolný den, kamaráde. Jsme ta nejhorší parta, co se v těchhle končinách potuluje, a neznáme slitování.
dlga_troublesome_bandits_intro_1:troublesome_bandits_intro_2|Che, pro mě nejste nic víc než pochodující měšce. Jistý kupec z města {s1} mi za vaše hlavy nabídl slušnou odměnu.
dlga_troublesome_bandits_intro_2:close_window|{Lovec/Lovkyně} lidí! Zabte {ho/ji}! Hned teď!
dlga_start:deserter_paid_talk|Co chceš? Chceš nám zaplatit nějaké další peníze?
dlga_deserter_paid_talk:deserter_paid_talk_2a|Omlouvám se, že jsem {obtěžoval/obtěžovala}. Už jdu pryč.
dlga_deserter_paid_talk_2a:close_window|Jo. Přestaň se tady potulovat a jdi vydělat nějaké peníze. Až tě příště uvidím, ať je ten měšec plný.
dlga_deserter_paid_talk:deserter_paid_talk_2b|Ne. Tentokráte budete platit vy mně.
dlga_deserter_paid_talk_2b:close_window|Co to plácáš za nesmysly? Chceš problémy? Máš je mít.
dlga_start:deserter_talk|Jsme svobodní bratři. Od této chvíle bojujeme jenom za sebe. A teď naval zlato, nebo ochutnáš ocel našich mečů.
dlga_deserter_talk:close_window|Až s vámi skoncuji, budete litovat, že jste kdy opustili armádu.
dlga_deserter_talk:deserter_barter|Boj nebude nutný. Jsem {ochoten/ochotna} zaplatit vám mýtné.
dlga_deserter_barter:deserter_barter_2|Dobře. Jsi {chytrý/chytrá}. A teď se pořádně podívej do svého měšce - myslím, že někdo jako ty dá jistě snadno dohromady {reg5} denárů. Nejsme totiž žádní hamouni, víš? Takže koukej zaplatit a pak si běž, kam chceš.
dlga_deserter_barter_2:deserter_barter_3a|Dobrá, tady máte {reg5} denárů.
dlga_deserter_barter_2:deserter_barter_3b|Nemám u sebe tolik peněz.
dlga_deserter_barter_3b:close_window|To je špatné. V tom případě tě prodáme otrokářům.
dlga_deserter_barter_3a:close_window|Haha. Nebylo to zas tak těžké, co? Tak jo, můžeš jít.
dlga_start:tavernkeeper_talk|Dobrý den, {sire/madam}. Můžu vám nějak pomoci?
dlga_tavernkeeper_pretalk:tavernkeeper_talk|Ještě něco?
dlga_tavernkeeper_talk:tavernkeeper_deliver_wine|Mám ti doručit nějaké zboží. Je to {reg9} ({s4}).
dlga_tavernkeeper_deliver_wine:tavernkeeper_pretalk|Konečně! Už jsme vyčerpali skoro celou svoji zásobu. Zaplatili jsme za zboží ({s4}) předem. Na, vezmi si těchto {reg5} denárů, měly by stačit coby tvá odměna. A vyřiď mé pozdravy, ať se {s9} má dobře. Až s ním budu příště obchodovat, v dobrém se o tobě zmíním.
dlga_tavernkeeper_talk:tavernkeeper_deliver_wine_incomplete|{Měl/Měla} jsem ti doručit {reg9} jednotek {s4}, ale po cestě jsem o část nákladu {přišel/přišla}.
dlga_tavernkeeper_deliver_wine_incomplete:tavernkeeper_pretalk|Zase ti banditi, co? Máš štěstí, že tě vůbec nechali naživu. Za tohle zboží ti nemůžu zaplatit víc než {reg5} denárů. A dám také vědět {s1}, že moje objednávka nebyla dodána celá, takže ti ztrátu zřejmě strhne z odměny.
dlga_tavernkeeper_talk:tavernkeeper_deliver_wine_lost|{Měl/Měla} jsem ti doručit {reg9} jednotek {s4}, ale po cestě jsem o náklad {přišel/přišla}.
dlga_tavernkeeper_deliver_wine_lost:tavernkeeper_pretalk|Cože? Čekal jsem na ty {s4} celé týdny! A ty mi teď říkáš, že jsi o ně {přišel/přišla}? Můžeš si být jistý, že o tom řeknu {s1}.
dlga_tavernkeeper_talk:tavernkeeper_buy_drinks|Chci zaplatit každému, kdo sem dnes přijde, džbánek tvého nejlepšího vína.
dlga_tavernkeeper_buy_drinks:tavernkeeper_buy_drinks_2|Samozřejmě, {můj pane/má paní}. Předpokládám, že na to bude stačit {reg5} denárů. Co mám chlapcům říct?
dlga_tavernkeeper_buy_drinks_2:tavernkeeper_buy_drinks_end|Nechť všichni obyvatelé {s10} poznají štědrost člověka, který si říká {playername}.
dlga_tavernkeeper_buy_drinks_end:tavernkeeper_pretalk|Nemějte obavy, {sire/madam}. Vaše jméno tu bude celou noc oslavováno a opěvováno.
dlga_tavernkeeper_buy_drinks_2:tavernkeeper_pretalk|Vlastně tu objednávku zruš.
dlga_tavernkeeper_talk:tavernkeeper_job_ask|Nevíš, zda by někdo v této říši neměl práci pro {muže/ženu}, jako jsem já?
dlga_tavernkeeper_job_ask:tavernkeeper_job_search|Hmm... Nu, {s10} často hledá žoldnéře, kteří by za něj bojovali ve válkách.{s9}
dlga_tavernkeeper_job_search:tavernkeeper_job_result|Musím si to ještě promyslet.
dlga_tavernkeeper_job_result:tavernkeeper_job_search|Doneslo se mi, že prý {s7} {s9} {s10} Zkus si s {reg4?ní:ním} tedy promluvit.
dlga_tavernkeeper_job_result:tavernkeeper_job_result_2|Samozřejmě tu může být i jiná práce - lordi a cechmistři nezřídka hledají dobrovolníky na splnění rozličných úkolů. A zdejší vesničané také často potřebují pomoc, přestože ti za ni namísto denárů často zaplatí jen kouskem sýra a dobrým slovem.
dlga_tavernkeeper_job_result_2:close_window|Budu dávat pozor, zda se naskytnou nějaké další příležitosti. Zkus se mě tedy občas zeptat.
dlga_tavernkeeper_talk:close_window|Asi bych {měl/měla} odejít.
dlga_start:ransom_broker_intro|Zdravím vás, {sire/madam}. Vypadáte jako někdo, kdo by se se mnou měl seznámit.
dlga_ransom_broker_intro:ransom_broker_intro_2|A proč?
dlga_ransom_broker_intro_2:ransom_broker_info_talk|Zprostředkovávám výkupné pro ubožáky, kteří jsou zajatci v těchto nekonečných válkách. Obvykle cestuji na náklady příbuzných zajatců mezi solnými doly a tržišti s otroky na pobřeží. Ale pokud se zrovna obchody moc nehýbou a potkám člověka, který má u sebe nějakého toho otroka... proč nezkusit menší kšeftík, že? A zrovna ty vypadáš jako člověk, který by mohl mít nějakého toho zajatce na prodej.
dlga_ransom_broker_info_talk:ransom_broker_families|A co když jejich rodiny nemohou zaplatit?
dlga_ransom_broker_families:ransom_broker_info_talk|Ach, v tom případě jim povyprávím pár srdceryvných historek o životě na galérách. Překvapilo by tě, jaké poklady dokáží sedláci vyhrabat v těch svých chatrčích nebo vymámit z příbuzných, když mají dobrou motivaci! A pokud se jim ani tak nepodaří sehnat dost stříbra, vždycky jsou tu obchodníci s otroky, kterým se pár veslařů na galéry vždycky hodí. Člověk nemůže konat boží dílo s prázdným měšcem, znáš to.
dlga_ransom_broker_info_talk:ransom_broker_prices|Co za takového zajatce dostanu?
dlga_ransom_broker_prices:ransom_broker_info_talk|To je různé. Já osobně mám výborný odhad na stanovení výkupného. Když se podíváš na člověka, spousta drobností ti napoví, zda chodí spát o hladu nebo každý večer jídá pečenou husu. Skutečné peníze ale vynáší jenom šlechta. Pokud bys někdy chtěl dělat práci jako já, musíš se dozvědět co nejvíc o šlechtických rodinách Calradie, jejich majetku, erbech, potomcích - právoplatných i nemanželských - a samozřejmě také o jejich úvěrech u kupců.
dlga_ransom_broker_info_talk:ransom_broker_ransom_me|Kdybych {padl/padla} do zajetí, zařídil bys za mě výkupné?
dlga_ransom_broker_ransom_me:ransom_broker_info_talk|Samozřejmě. Jsem vítaným hostem na každém dvoře v Calradii. A to o sobě nemůže říct každý! Takže si někde zakopej pořádnou hromádku denárů a měj po ruce věrného sluhu, který je dokáže rychle přivézt.
dlga_ransom_broker_info_talk:ransom_broker_pretalk|Vím už všechno potřebné. Díky.
dlga_start:ransom_broker_talk|Zdravím. Jestli máš nějaké zajatce, rád je od tebe koupím.
dlga_ransom_broker_pretalk:ransom_broker_talk|No, kdybys {měl/měla} nějaké zajatce, rád bych je od tebe koupil.
dlga_ransom_broker_talk:ransom_broker_sell_prisoners|V tom případě si dojdi pro měšec. Mám tady pár zajatců na prodej.
dlga_ransom_broker_talk:ransom_broker_intro_2|Co tím můžu získat?
dlga_ransom_broker_talk:ransom_broker_ransom_companion|Chci zaplatit výkupné za jednoho společníka.
dlga_ransom_broker_ransom_companion:ransom_broker_ransom_companion_choose|A koho si přeješ vykoupit?
dlga_ransom_broker_ransom_companion_choose:ransom_broker_ransom_companion_name_sum|{s4}
dlga_ransom_broker_ransom_companion_choose:ransom_broker_pretalk|Ale nikoho.
dlga_ransom_broker_ransom_companion_name_sum:ransom_broker_ransom_companion_verify|Počkej, podívám se... Ano, tvého přítele drží v žaláři ve městě {s7}. To je ale zajímavé! Slyšel jsem, že krysy tam jsou skutečně obrovské -- prý jako psi... Takže... Za velice rozumnou částku {reg5} denárů, která zahrnuje jak výkupné, tak i všechny výdaje, můžu zařídit, aby {s5} zase {reg4?dýchala:dýchal} čerstvý vzduch. Co na to říkáš?
dlga_ransom_broker_ransom_companion_verify:ransom_broker_ransom_companion_accept|Tady jsou peníze.
dlga_ransom_broker_ransom_companion_verify:ransom_broker_ransom_companion_refuse|To si teď nemůžu dovolit.
dlga_ransom_broker_ransom_companion_accept:ransom_broker_talk|Skvěle! Řekl bych, že můžeš čekat, že za tebou {s5} za pár dní vyrazí, vděčně mžouraje na denním světle! Můžu ti pomoci ještě s něčím?
dlga_ransom_broker_ransom_companion_refuse:ransom_broker_talk|Jistě, jistě... Nehleď na to, co se říká o těch krysách -- Já nikdy žádnou takovou neviděl, protože je tam neproniknutelná černočerná tma. Ale jsem si jistý, že {s5} pochopí, proč je pro tebe důležité šetřit na výdajích. Nuže... Potřebuješ ještě něco?
dlga_ransom_broker_talk:close_window|Teď zrovna ne. Sbohem.
dlga_ransom_broker_sell_prisoners:ransom_broker_sell_prisoners_2|Podívám se, co máš...
dlga_ransom_broker_sell_prisoners_2:close_window|Pár dní tady zůstanu. Kdybys {potřeboval/potřebovala} moje služby, dej mi vědět.
dlga_start:tavern_traveler_talk|Vypadáš jako člověk, co by mě měl znát. Jsem {s10}. Často cestuji po Calradii a mám při tom uši otevřené. Mohl bych ti poskytnout informaci, která se ti bude hodit. Za rozumnou cenu samozřejmě.
dlga_start:tavern_traveler_lost_companion_thanks|Zdravím tě, příteli. Viděl jsem tvého společníka {s10} před pár dny v taverně v {s11}. Říkal jsem si, že bys to třeba {rád věděl/ráda věděla}.
dlga_tavern_traveler_lost_companion_thanks:tavern_traveler_pretalk|Díky. Půjdu si {reg3?ji:ho} tam najít.
dlga_tavern_traveler_lost_companion_thanks:tavern_traveler_pretalk.1|Díky, ale je mi to celkem jedno.
dlga_start:tavern_traveler_talk.1|Zdravím, {playername}.
dlga_tavern_traveler_pretalk:tavern_traveler_talk|Ano?
dlga_tavern_traveler_talk:tavern_traveler_tell_kingdoms|Co mi můžeš říci o téhle zemi?
dlga_tavern_traveler_tell_kingdoms:tavern_traveler_tell_kingdoms_2|Calradie je rozdělena mezi znesvářená království, která nedokážou žít v míru se svými sousedy, ani se jich nadobro zbavit. Z tohoto důvodu dochází jen zřídka k přestávkám mezi nekonečnými válkami, jež sužují tento kraj a vysávají z něj veškerý život. Pro dobrodruha, jako jsi ty, to ale nemusí být špatné místo. S trochou štěstí a zkušeností si tady můžeš vysloužit slušné renomé, a třeba získáš i pěkné bohatství nebo velkou moc. Možnosti jsou obrovské a odměny jakbysmet - pokud se nebojíš riskovat vlastní život.
dlga_tavern_traveler_tell_kingdoms_2:tavern_traveler_tell_kingdoms_3|Řekni mi něco víc o těch možnostech.
dlga_tavern_traveler_tell_kingdoms_2:close_window|Díky. Víc toho vědět nepotřebuji.
dlga_tavern_traveler_tell_kingdoms_3:tavern_traveler_tell_kingdoms_4|No, už asi víš vše, co ti k tomu mohu říci. Zdá se, že si vedeš docela dobře.
dlga_tavern_traveler_tell_kingdoms_3:tavern_traveler_tell_kingdoms_4a|Království jsou ochotna vydat nemalou sumu za žoldáky ochotné jít do války. Jestli máš za sebou už nějaké šarvátky, promluv si s některým z panovníků a určitě dostaneš nabídku vstoupit do armády. Největších odměn se ale dočkáš, jestli se staneš vazalem. Pak totiž budeš moci vlastnit vesnice, hrady a města a zbohatnout výběrem daní a díky výnosům ze svých statků. Většinou mohou tímto způsobem získat pozemky jen šlechtici z dané země, ale v časech války králové neváhají obdarovat tímto způsobem každého, kdo se projevil na bojišti jako schopný poddaný.
dlga_tavern_traveler_tell_kingdoms_4a:tavern_traveler_tell_kingdoms_4|Není žádnou novinkou, že někteří dobrodruzi odmítají přísahat věrnost calradijskému králi. Vždy se najdou tací, kteří si tento titul přiřknou sami a prohlásí se vládci říše. Takový počin však není jednoduchý, neboť šlechta se většinou drží u moci po několik generací a rozhodně nestrpí, aby na trůn usedl nějaký samozvanec. Novopečení vládci proto musejí být velice opatrní, protože se může snadno stát, že se ocitnou sami uprostřed nepřátel.
dlga_tavern_traveler_tell_kingdoms_4:tavern_traveler_tell_kingdoms_5|Pro dobrodruha, jako jsi ty, bude lepší, když přísahá věrnost nějakému královu odpůrci. Takových najdeš v Calradii nepočítaně - existuje spousta šlechticů vznešeného rodu, kteří se honosí tím, že mají na trůn větší nárok než současný král. Najdou-li dostatek přívrženců, může snadno dojít k občanské válce a půjde-li vše dobře, může trůn za čas změnit majitele.
